,Song,Song_ID,Artists,Artists_Id,Popularity,Lengthofsing_ms,danceability,energy,loudness,Modemajor1_happier,acousticness,valence,tempo,Release_date,Album_type,source,Fear,Trust,Joy,Disgust,Anticipation,Sadness,Suprise,Anger,Negative,Positive
3896,In My Section,4U1QCfK2IMth8PlkenKwql,Quando Rondo,4IprNlQiJZUUJhDl0fL2SL,56,189090,0.415,0.727,-5.042,0,0.171,0.217,82.512,2019-05-10,album,genius.com,0.024630541871921183,0.014778325123152709,0.02955665024630542,0.0,0.009852216748768473,0.014778325123152709,0.009852216748768473,0.019704433497536946,0.054187192118226604,0.04433497536945813
3897,All I Want Is A Yacht,6v7aHanC6EMpZv4Vz6ZeGH,SAINt JHN,0H39MdGGX6dbnnQPt6NQkZ,59,145050,0.805,0.868,-3.8569999999999998,0,0.0579,0.635,149.936,2019-08-23,album,genius.com,0.03205128205128205,0.038461538461538464,0.06410256410256412,0.02884615384615384,0.009615384615384616,0.022435897435897433,0.009615384615384616,0.01923076923076923,0.035256410256410256,0.07051282051282054
3898,Lost in the Middle of Nowhere ,6pNeLrBdPEkUG3f1jbrMG9,Kane Brown,3oSJ7TBVCWMDMiYjXNiCKE,60,189833,0.635,0.877,-4.056,1,0.00471,0.873,172.058,2019-03-29,single,genius.com,0.005405405405405406,0.02702702702702703,0.005405405405405406,0.02702702702702703,0.016216216216216217,0.016216216216216217,0.010810810810810811,0.021621621621621623,0.043243243243243246,0.03783783783783784
3899,Fritolays ,2hCDk75YvOLcNlrdlRtzRO,Flipp Dinero,2HUwZ0kumzCSlhFcjFZfpp,40,229122,0.948,0.5379999999999999,-7.527,0,0.0212,0.588,122.98,2019-11-22,album,genius.com,0.0,0.062499999999999986,0.05357142857142856,0.0,0.008928571428571428,0.008928571428571428,0.008928571428571428,0.0,0.026785714285714284,0.05357142857142856
3900,Fearless,6CLLUjyPoBttw36tzpGhJJ,Josh A,2rWCIhENZyPVDAeFC0ESWN,61,140156,0.774,0.6679999999999999,-6.79,1,0.13699999999999998,0.507,140.099,2019-01-12,album,genius.com,0.016025641025641024,0.00641025641025641,0.00641025641025641,0.17948717948717935,0.009615384615384616,0.17307692307692296,0.009615384615384616,0.17948717948717935,0.18910256410256393,0.016025641025641024
3901,Sis,6Qoz4HdYCIzQCmEd8ARYWP,Clairo,3l0CmX0FuQjFxr8SK7Vqag,59,136280,0.511,0.512,-9.091000000000001,1,0.545,0.159,120.15899999999999,2019-02-22,single,genius.com,0.025862068965517248,0.012931034482758622,0.010775862068965518,0.010775862068965518,0.012931034482758622,0.023706896551724144,0.00646551724137931,0.010775862068965518,0.01724137931034483,0.025862068965517248
3902,Ride Dat,1tPvXyWwJUM9G903sjxNYa,Birdman,35sCXuy5gN6Or69rZ9vqBs,56,206000,0.7909999999999999,0.805,-4.022,1,0.00515,0.22399999999999998,180.03599999999997,2019-08-29,single,genius.com,0.024390243902439022,0.07317073170731707,0.0627177700348432,0.020905923344947733,0.048780487804878044,0.05574912891986062,0.010452961672473868,0.013937282229965157,0.07665505226480836,0.08013937282229965
3903,Idk Why,06S7iIXT8ZVAcVK6l1iXvx,Gunna,2hlmm7s2ICUX0LVIhVFlZQ,57,199687,0.555,0.532,-8.191,1,0.10099999999999999,0.29600000000000004,97.26,2019-02-22,album,genius.com,0.014492753623188406,0.008695652173913044,0.002898550724637681,0.002898550724637681,0.008695652173913044,0.037681159420289864,0.0,0.017391304347826087,0.06956521739130438,0.008695652173913044
3904,42 Hundred Choices,5yl7WSp3mot0nepMQvfVi3,IDK,6aiFCgyKNwF9Rv5TOxnE8E,57,95982,0.882,0.395,-8.148,1,0.00131,0.392,140.02100000000002,2019-09-04,album,genius.com,0.0,0.0,0.011337868480725623,0.0,0.0,0.0,0.0,0.0022675736961451248,0.0022675736961451248,0.018140589569160998
3905,Problems,5fgHQws1Cj6KDLQmlqM6lF,DeathbyRomy,7aWpPjjgItUnXljFxYYKZI,60,188504,0.7609999999999999,0.5539999999999999,-4.583,1,0.226,0.381,145.015,2019-10-04,single,genius.com,0.07073954983922831,0.08038585209003216,0.07717041800643087,0.019292604501607715,0.07073954983922831,0.06430868167202575,0.03858520900321544,0.03858520900321544,0.07395498392282959,0.09967845659163985
3906,Slow Dance ,2wenGTypSYHXl1sN1pNC7X,AJ Mitchell,6dn6x1XOng3LOAnfTjUn77,68,193548,0.732,0.85,-5.999,1,0.114,0.3720000000000001,124.024,2019-10-25,single,genius.com,0.0,0.024822695035460987,0.06737588652482268,0.0035460992907801418,0.028368794326241127,0.017730496453900707,0.0070921985815602835,0.0035460992907801418,0.017730496453900707,0.07092198581560283
3907,BREATHE,4XbyRgWe6yU4wE6WShdTEs,AB6IX,4y0wFJ5jmCUNRLZfsw1I7g,65,217823,0.818,0.8490000000000001,-4.399,0,0.0641,0.605,124.954,2019-05-22,album,genius.com,0.033254156769596206,0.009501187648456057,0.004750593824228029,0.014251781472684088,0.014251781472684088,0.04513064133016628,0.0,0.02850356294536818,0.059382422802850374,0.009501187648456057
3908,Missing Home,29j2Y1N3vpyvm385G4TFSS,flora cash,6GpcBKNmZDIrRzYkPJu7Wd,65,219333,0.608,0.728,-6.612,1,0.33899999999999997,0.24600000000000002,89.994,2019-09-06,single,genius.com,0.014729950900163664,0.021276595744680847,0.018003273322422256,0.009819967266775777,0.011456628477905073,0.018003273322422256,0.011456628477905073,0.014729950900163664,0.03764320785597382,0.03600654664484452
3909,Beerus,4lnOu9yHvXku5xTwxS7stc,KSI,1nzgtKYFckznkcVMR3Gg4z,67,211200,0.632,0.823,-7.0889999999999995,1,0.0282,0.584,125.064,2019-04-12,album,genius.com,0.025679758308157104,0.019637462235649546,0.004531722054380665,0.022658610271903325,0.03323262839879155,0.045317220543806665,0.0015105740181268882,0.030211480362537773,0.07854984894259823,0.03474320241691844
3910,Town On The Hill,7ifYhq7BzEppaiYFi28xlH,Chance the Rapper,1anyVhU62p31KFi8MEzkbf,57,179480,0.68,0.255,-11.93,1,0.763,0.616,144.82299999999995,2019-07-26,album,genius.com,0.014028056112224449,0.0220440881763527,0.032064128256513016,0.026052104208416825,0.0060120240480961915,0.01603206412825651,0.014028056112224449,0.026052104208416825,0.04408817635270541,0.05010020040080161
3911,Swap It Out ,1eNK2dRod6oZv2eVNJS0Ej,Lil Keed,3uJx5SnOM59Li7lCxA3b29,56,200646,0.971,0.275,-11.1,0,0.0849,0.37,114.975,2019-09-25,single,genius.com,0.0,0.05921052631578945,0.0657894736842105,0.0,0.01644736842105263,0.0,0.006578947368421052,0.0,0.0,0.06907894736842102
3912,Last Day Under The Sun,6QrC8IQV29mwLgLMW1zGmm,Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,65,287400,0.5579999999999999,0.879,-3.7939999999999996,1,0.0008619999999999999,0.44799999999999995,115.037,2019-08-02,album,genius.com,0.040103492884864186,0.01681759379042691,0.01940491591203105,0.03363518758085382,0.02069857697283312,0.040103492884864186,0.014230271668822769,0.0491591203104787,0.0685640362225098,0.034928848641655894
3913,above the time,2qKZnheMe0HhqYC1XJcdaA,IU,3HqSLMAZ3g3d5poNaI7GOU,64,300733,0.47100000000000003,0.5479999999999999,-4.301,1,0.742,0.177,147.961,2019-11-18,single,genius.com,0.03439153439153439,0.03968253968253968,0.06349206349206349,0.03439153439153439,0.031746031746031744,0.047619047619047616,0.023809523809523808,0.042328042328042326,0.06613756613756613,0.06349206349206349
3914,Trophies,4FseJ7iZy0wbgJZjtddLSJ,SAINt JHN,0H39MdGGX6dbnnQPt6NQkZ,59,222653,0.695,0.504,-6.669,0,0.36,0.502,146.965,2019-08-23,album,genius.com,0.002702702702702703,0.0,0.002702702702702703,0.005405405405405406,0.0,0.016216216216216217,0.0,0.002702702702702703,0.016216216216216217,0.002702702702702703
3915,Alive,0JL62s3HOx8rf2qTv7EG8J,Big Daddy Weave,4SsMf4SjhOlSqEitcprgBt,56,205666,0.516,0.7829999999999999,-5.569,1,9.41e-05,0.39399999999999996,146.09799999999996,2019-02-08,single,genius.com,0.014652014652014652,0.0695970695970696,0.029304029304029307,0.0,0.03663003663003663,0.007326007326007326,0.014652014652014652,0.029304029304029307,0.02197802197802198,0.03663003663003663
3916,Love You Most,1LyNerfwTzN3KFlgtVRObo,Austin Burke,5jfImMkUYyViFJrhdfYt1c,56,199585,0.649,0.742,-6.421,0,0.0645,0.713,109.939,2019-09-06,single,genius.com,0.0125,0.06874999999999999,0.06874999999999999,0.00625,0.06249999999999999,0.00625,0.0,0.056249999999999994,0.00625,0.13125000000000003
3917,Stand Out Fit In,4zXRMjTaeflesB3Ih4eHnJ,ONE OK ROCK,7k73EtZwoPs516ZxE72KsO,65,214573,0.615,0.841,-5.352,1,0.0178,0.316,126.02600000000001,2019-02-15,album,genius.com,0.027450980392156862,0.01568627450980392,0.03137254901960784,0.03137254901960784,0.00392156862745098,0.0392156862745098,0.01568627450980392,0.023529411764705882,0.058823529411764705,0.047058823529411764
3918,Friend Like Me ,192XFsstn69TuEA3iDez6F,Will Smith,41qil2VaGbD194gaEcmmyx,62,159359,0.738,0.831,-6.212999999999999,1,0.278,0.493,97.90799999999999,2019-05-22,compilation,genius.com,0.014925373134328358,0.029850746268656716,0.029850746268656716,0.022388059701492536,0.014925373134328358,0.022388059701492536,0.014925373134328358,0.007462686567164179,0.029850746268656716,0.04477611940298507
3919,Solid Gold,7DQ5CZjAQdhgDgdnSXxJ7Z,PNAU,6n28c9qs9hNGriNa72b26u,67,208367,0.5670000000000001,0.946,-2.245,0,0.0978,0.295,104.98299999999999,2019-05-02,single,genius.com,0.008733624454148471,0.021834061135371178,0.004366812227074236,0.013100436681222707,0.013100436681222707,0.026200873362445413,0.0,0.017467248908296942,0.034934497816593885,0.021834061135371178
3920,Peace,20JGGCzwmvA9t1vs9HYkxE,Alison Wonderland,11gWrKZMBsGQWmobv3oNfW,59,177600,0.36200000000000004,0.684,-5.1739999999999995,0,0.27899999999999997,0.389,85.20100000000002,2019-04-04,single,genius.com,0.0,0.03284671532846715,0.043795620437956206,0.0,0.0364963503649635,0.0,0.0218978102189781,0.014598540145985401,0.014598540145985401,0.05109489051094891
3921,Sugar Coat,0ceWHs5GpHrOOpHcYRzQMp,Little Big Town,3CygdxquGHurS7f9LjNLkv,47,219840,0.505,0.498,-5.121,1,0.309,0.244,153.843,2019-11-22,single,genius.com,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.0,0.013605442176870748,0.017006802721088433,0.0,0.003401360544217687,0.027210884353741496,0.017006802721088433
3922,Charlie,3oSAUwctucIYZnauptTToT,ShooterGang Kony,0dT2U2jUx6OmKlyeQOH8AK,55,129807,0.948,0.588,-6.0089999999999995,1,0.0834,0.41600000000000004,104.031,2019-07-09,single,genius.com,0.02439024390243902,0.028824833702882476,0.0066518847006651885,0.013303769401330375,0.0066518847006651885,0.013303769401330375,0.0066518847006651885,0.008869179600886918,0.02439024390243902,0.013303769401330375
3923,I Remember Way Too Much,5VuG5MIvFkGpn0bTEGiOF7,MOD SUN,3u2R8st1bb6zfBqNWceRXG,57,177172,0.565,0.669,-4.838,1,0.382,0.402,75.003,2019-05-31,single,genius.com,0.012145748987854251,0.024291497975708502,0.03643724696356275,0.016194331983805668,0.032388663967611336,0.016194331983805668,0.024291497975708502,0.004048582995951417,0.03643724696356275,0.052631578947368404
3924,DOA,1mMcmRSdnLLu4UdQogH6zf,I Prevail,3Uobr6LgQpBbk6k4QGAb3V,58,196186,0.523,0.47,-7.0310000000000015,0,0.000161,0.0829,87.522,2019-03-29,album,genius.com,0.020242914979757085,0.020242914979757085,0.07692307692307689,0.008097165991902834,0.02834008097165992,0.03643724696356275,0.03643724696356275,0.020242914979757085,0.06072874493927123,0.08502024291497971
3925,All Night Long ,06dG1fMkVQv8QI11KVncjW,YFN Lucci,5Berubt6ysOy2LCMyqhmXP,56,197003,0.6759999999999999,0.736,-4.458,0,0.136,0.7020000000000001,85.836,2019-05-17,single,genius.com,0.014354066985645932,0.004784688995215311,0.004784688995215311,0.009569377990430622,0.05741626794258372,0.019138755980861243,0.004784688995215311,0.004784688995215311,0.07655502392344496,0.019138755980861243
3926,Never Stop,1AGPmw3QJBNfOK6XioDhZp,Future,1RyvyyTE3xzB2ZywiAwp0i,58,291333,0.5710000000000001,0.556,-5.857,1,0.0662,0.0762,155.465,2019-01-18,album,genius.com,0.010169491525423728,0.010169491525423728,0.0,0.0,0.01694915254237288,0.006779661016949152,0.0,0.0,0.027118644067796606,0.010169491525423728
3927,Orange Trees,368UaeqCCqT237KgIN8H5I,MARINA,6CwfuxIqcltXDGjfZsMd9A,62,187992,0.731,0.66,-6.892,0,0.256,0.547,100.988,2019-04-26,album,genius.com,0.005571030640668524,0.037604456824512536,0.01532033426183844,0.012534818941504178,0.01532033426183844,0.013927576601671309,0.019498607242339833,0.023676880222841225,0.023676880222841225,0.036211699164345405
3928,Trouble Town,7wmCQ3tYnjfk03VuVrsgzr,Jordan Davis,77kULmXAQ6vWer7IIHdGzI,57,184174,0.6759999999999999,0.7040000000000001,-4.824,1,0.00941,0.583,100.995,2019-10-25,single,genius.com,0.0026041666666666665,0.028645833333333336,0.026041666666666668,0.0026041666666666665,0.020833333333333332,0.0026041666666666665,0.015624999999999998,0.0026041666666666665,0.0078125,0.03906249999999999
3929,Nirvana ,7LjRPqtlYb2qyqUmKOwKuz,Bas,70gP6Ry4Uo0Yx6uzPIdaiJ,58,165953,0.722,0.5379999999999999,-8.145,0,0.361,0.527,129.97799999999998,2019-08-09,single,genius.com,0.002881844380403458,0.0634005763688761,0.12391930835734861,0.005763688760806916,0.060518731988472636,0.002881844380403458,0.01440922190201729,0.002881844380403458,0.008645533141210374,0.12680115273775208
3930,Touch off,2iscENxaM7EI43TVSyNUjz,UVERworld,6m14xgA0m3w92UM7ujJgky,63,260706,0.499,0.8909999999999999,-3.7569999999999997,0,2.860000000000001e-05,0.215,99.999,2019-03-01,single,genius.com,0.019366197183098594,0.05281690140845068,0.02816901408450705,0.01584507042253521,0.04753521126760562,0.017605633802816902,0.02992957746478874,0.02992957746478874,0.04753521126760562,0.05457746478873237
3931,4x4ever,4bMsb9CROmDYa5ngBynRXT,Mamamoo,0XATRDCYuuGhk0oE7C0o5G,62,184573,0.625,0.865,-2.8930000000000002,0,0.16899999999999998,0.585,128.10299999999998,2019-11-14,album,genius.com,0.017123287671232876,0.0,0.0,0.023972602739726026,0.023972602739726026,0.030821917808219176,0.0,0.02054794520547945,0.0410958904109589,0.0
3932,Humble Beginnings,17GbCAyjyXNvFBAgXrwzvu,Bazzi,4GvEc3ANtPPjt1ZJllr5Zl,59,184285,0.732,0.642,-6.572,0,0.292,0.215,111.99700000000001,2019-08-09,album,genius.com,0.042440318302387266,0.002652519893899204,0.01326259946949602,0.042440318302387266,0.015915119363395226,0.03978779840848806,0.05305039787798408,0.03978779840848806,0.05835543766578249,0.01326259946949602
3933,Go Easy,4yoMMiRT5sXtIbSHKQfRqi,Matt Maeson,7gHscNMDI8FF8pcgrV8eIn,57,227373,0.34600000000000003,0.7070000000000001,-5.706,0,0.2,0.326,85.912,2019-04-05,album,genius.com,0.0,0.013468013468013467,0.013468013468013467,0.0,0.013468013468013467,0.0,0.0101010101010101,0.0101010101010101,0.0,0.013468013468013467
3934,BLUE CELLOPHANE,0tpsGNKhQwqTlj2XZ03ql2,BabyJake,07Asx51VtMw5kbNXKrpZlq,57,181200,0.684,0.457,-8.383,1,0.48100000000000004,0.35,114.98700000000001,2019-11-15,single,genius.com,0.004424778761061947,0.008849557522123894,0.01327433628318584,0.004424778761061947,0.008849557522123894,0.008849557522123894,0.004424778761061947,0.008849557522123894,0.022123893805309734,0.017699115044247787
3935,Maghreb Gang ,1IBUPdwV9TvaipSODdt8QY,Farid Bang,2JwyRtuXf2l6sTnSnGVIa1,73,159800,0.738,0.568,-5.341,1,0.0246,0.39899999999999997,99.93299999999999,2019-06-07,single,genius.com,0.0029239766081871343,0.02046783625730994,0.04093567251461988,0.0,0.02046783625730994,0.008771929824561403,0.023391812865497075,0.0029239766081871343,0.008771929824561403,0.05555555555555555
3936,Promise Me,5TU1cWjUGyVKjSnIIxRSEf,Badflower,3T55D3LMiygE9eSKFpiAye,58,229666,0.591,0.797,-4.675,0,0.00462,0.35100000000000003,104.014,2019-02-22,album,genius.com,0.0,0.026595744680851064,0.026595744680851064,0.005319148936170213,0.010638297872340425,0.031914893617021274,0.0,0.031914893617021274,0.03723404255319149,0.026595744680851064
3937,Boreal,46Y4Qz8yPvrWsg1iKSe9ZN,Ghostnaut,2RBJhPBOr8mI5evwaL4HR3,62,192570,0.73,0.39899999999999997,-8.386000000000001,1,0.20600000000000002,0.15,88.03,2019-09-02,single,genius.com,0.03404255319148936,0.0425531914893617,0.02978723404255319,0.00851063829787234,0.06382978723404255,0.02978723404255319,0.0,0.012765957446808512,0.02553191489361702,0.05106382978723404
3938,NEW WIP,6rv93pYJSTtReQIuwcCYvm,Boombox Cartel,4m1yRHUMhvB8gKAJTjK4kO,58,186400,0.7340000000000001,0.826,-3.1510000000000002,1,0.0126,0.313,149.92600000000004,2019-05-09,single,genius.com,0.00558659217877095,0.0111731843575419,0.01675977653631285,0.0111731843575419,0.01675977653631285,0.00558659217877095,0.0111731843575419,0.0111731843575419,0.0223463687150838,0.03910614525139665
3939,Bestie ,6nQdrzI6jqsIqYT7D6YLZW,Bhad Bhabie,7DuTB6wdzqFJGFLSH17k8e,57,139678,0.903,0.662,-4.242,1,0.0823,0.684,101.975,2019-05-03,single,genius.com,0.017699115044247787,0.008849557522123894,0.02654867256637168,0.02654867256637168,0.008849557522123894,0.035398230088495575,0.017699115044247787,0.017699115044247787,0.04424778761061947,0.02654867256637168
3940,Take One To The Head,5E1ACdOkVeCEt3BMcL67K8,Sabrina Claudio,30DhU7BDmF4PH0JVhu8ZRg,59,226646,0.604,0.5489999999999999,-6.7410000000000005,0,0.282,0.375,135.975,2019-10-04,album,genius.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3941,Ass on Fire,60emrPlgw8J8d9VXy42Cbi,Speed Gang,0G30w5bGYq4LmC0L6bCOQQ,57,256120,0.782,0.517,-5.816,1,0.534,0.38799999999999996,99.986,2019-02-05,single,genius.com,0.015267175572519083,0.0,0.0,0.030534351145038167,0.0,0.030534351145038167,0.0,0.022900763358778626,0.022900763358778626,0.007633587786259542
3942,Mess with My Head,3pOYCVZaunOdjHaf5LhiV6,Miranda Lambert,66lH4jAE7pqPlOlzUKbwA0,56,153000,0.715,0.846,-4.31,0,0.0010400000000000001,0.972,114.008,2019-11-01,album,genius.com,0.0489977728285078,0.02895322939866369,0.013363028953229399,0.0489977728285078,0.017817371937639197,0.0534521158129176,0.013363028953229399,0.055679287305122505,0.07795100222717152,0.044543429844097995
3943,say it first,0XSncrobBZoW1A0bFh8Ttx,ROLE MODEL,1dy5WNgIKQU6ezkpZs4y8z,55,159480,0.799,0.39799999999999996,-5.837999999999999,1,0.142,0.38799999999999996,93.93299999999999,2019-11-13,single,genius.com,0.04247104247104247,0.023166023166023165,0.027027027027027025,0.003861003861003861,0.023166023166023165,0.03861003861003861,0.015444015444015444,0.003861003861003861,0.03861003861003861,0.027027027027027025
3944,Self Destruction,5pdon0TCPmACVq1ehsGboy,Boogie,5usbqiU7sjvszjWecANDL6,57,160066,0.9670000000000001,0.59,-6.046,1,0.105,0.797,120.02799999999999,2019-01-25,album,genius.com,0.028124999999999997,0.015625,0.024999999999999998,0.01875,0.021875,0.028124999999999997,0.021875,0.0375,0.043750000000000004,0.0375
3945,Fuck It Up ,3gYa14ysEHnFg2zryAbvDO,Iggy Azalea,5yG7ZAZafVaAlMTeBybKAL,61,171072,0.9259999999999999,0.7190000000000001,-7.898,1,0.00244,0.45899999999999996,93.006,2019-07-19,album,genius.com,0.008746355685131196,0.01749271137026239,0.023323615160349857,0.0058309037900874635,0.023323615160349857,0.020408163265306124,0.0058309037900874635,0.0058309037900874635,0.029154518950437323,0.05539358600583092
3946,Bad Decisions,4OAxg8dC0yvuTp2A6vHrPF,Bastille,7EQ0qTo7fWT7DPxmxtSYEc,63,189728,0.635,0.741,-6.617999999999999,0,0.0502,0.659,93.96600000000001,2019-06-14,album,genius.com,0.00909090909090909,0.10454545454545457,0.10909090909090911,0.013636363636363636,0.08181818181818183,0.027272727272727275,0.06363636363636364,0.013636363636363636,0.03181818181818182,0.11818181818181821
3947,Toxic,6uwHP5fI8MiotQgiNWOfPp,Moneybagg Yo,3tJoFztHeIJkJWMrx0td2f,55,153827,0.847,0.76,-5.08,0,0.00532,0.444,138.02200000000002,2019-05-24,album,genius.com,0.020040080160320637,0.002004008016032064,0.020040080160320637,0.0,0.024048096192384762,0.0220440881763527,0.018036072144288574,0.002004008016032064,0.032064128256513016,0.026052104208416825
3948,I Disagree,5vWo4ErhZVUmtVvQvNIWel,Poppy,5mlbvTfWUOfDrUIK6dkNzv,59,193499,0.355,0.867,-4.596,1,0.066,0.35700000000000004,180.111,2019-10-03,single,genius.com,0.05072463768115943,0.04347826086956522,0.036231884057971016,0.03985507246376812,0.05072463768115943,0.04347826086956522,0.04347826086956522,0.03985507246376812,0.06521739130434784,0.054347826086956534
3949,Rylan,18IyalmZGqUTwvZStMf7A1,The National,2cCUtGK9sDU2EoElnk0GNB,63,223853,0.609,0.789,-5.565,1,0.40299999999999997,0.7170000000000001,144.047,2019-05-17,album,genius.com,0.0036496350364963502,0.03284671532846715,0.043795620437956206,0.01824817518248175,0.014598540145985401,0.0036496350364963502,0.01824817518248175,0.0291970802919708,0.0291970802919708,0.09124087591240874
3950,Bittersweet,7uHPhUoT4YTPSoH4VkmdUt,Greer,39v5154nNeWJGatKDkLGu9,57,235728,0.294,0.882,-7.843,1,0.000542,0.406,150.45,2019-03-15,single,genius.com,0.0489795918367347,0.00816326530612245,0.02448979591836735,0.0489795918367347,0.02448979591836735,0.0326530612244898,0.020408163265306124,0.0653061224489796,0.08163265306122447,0.04081632653061225
3951,Bad as the Boys ,1CGQTaQVVfA0CNae8IwPyC,Tove Lo,4NHQUGzhtTLFvgF5SZesLK,63,186555,0.7070000000000001,0.818,-4.891,1,0.0702,0.489,150.084,2019-09-20,album,genius.com,0.011467889908256881,0.009174311926605505,0.006880733944954129,0.0,0.013761467889908258,0.0022935779816513763,0.011467889908256881,0.009174311926605505,0.022935779816513763,0.02522935779816514
